age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group
42,blue-collar,married,primary,0,0.060504261043889944,1,0,telephone,20,apr,-1.5693537554147405,1,-1,0,0,0,0,Adult
50,entrepreneur,married,secondary,0,-0.07101721024224407,1,1,cellular,7,may,-0.3112190724285923,8,297,2,0,1,0,Senior
59,admin.,married,secondary,0,0.4789720935942409,0,0,cellular,30,apr,-0.09527318123376578,2,-1,0,0,0,0,Senior
38,services,married,secondary,0,-1.281242019315664,1,0,unknown,28,may,-1.057031973506891,2,-1,0,0,0,0,Adult
39,blue-collar,married,secondary,0,-0.2884355561141611,1,1,unknown,6,may,0.11021660483429886,1,-1,0,0,0,0,Adult
28,blue-collar,single,primary,0,0.07616163395042891,1,0,cellular,30,jul,2.063252304406368,20,-1,0,0,0,0,Young
55,management,divorced,tertiary,0,-0.2021826176305643,1,0,telephone,8,may,-0.26775157289215407,2,298,3,0,1,0,Senior
33,technician,single,tertiary,0,-0.360499801790172,0,0,cellular,25,aug,-0.7844766245848622,4,-1,0,0,0,0,Adult
36,blue-collar,single,secondary,0,-0.34462926899966345,1,0,telephone,12,may,-1.273838409458579,1,-1,0,0,0,0,Adult
38,admin.,divorced,secondary,0,-0.3507096444324712,1,0,unknown,17,jun,1.241832482597195,3,-1,0,0,0,0,Adult
28,admin.,single,secondary,0,1.1971602503566092,0,0,telephone,12,may,0.7340817149334609,1,181,5,1,1,1,Young
32,management,single,tertiary,0,3.063337574780621,1,0,cellular,11,aug,-0.7099126299891974,2,-1,0,0,0,0,Adult
35,admin.,married,secondary,0,-0.07879127150587822,0,1,cellular,25,jul,0.6020285490492412,1,-1,0,0,0,0,Adult
58,technician,married,primary,0,0.9836439515978528,0,0,unknown,20,jun,-0.6016593854785363,3,-1,0,0,0,0,Senior
30,services,married,secondary,0,-0.44538245917628555,1,0,unknown,9,may,-2.0624777937567864,1,-1,0,0,0,0,Young
33,blue-collar,married,secondary,0,-0.26748594450488306,1,0,cellular,14,may,-0.06466818131346128,7,365,5,0,1,0,Adult
36,blue-collar,married,secondary,0,0.20216808034824896,1,0,unknown,12,may,0.6129249113187116,4,-1,0,0,0,0,Adult
32,services,married,secondary,0,-0.3631126068480588,1,1,unknown,19,may,0.6765548599198291,2,-1,0,0,0,0,Adult
34,management,single,tertiary,0,1.2949778745914533,0,0,cellular,25,may,0.13114147165016876,4,-1,0,1,0,0,Adult
42,admin.,married,secondary,0,-0.1820527517114261,1,1,cellular,19,nov,0.022944350306092338,3,-1,0,0,0,0,Adult
41,management,married,tertiary,0,1.2199234135177606,0,1,cellular,18,jul,-0.1266413503888223,7,-1,0,0,0,0,Adult
63,retired,married,secondary,0,-0.20514553639836647,0,0,cellular,25,jan,0.9288129384203601,1,-1,0,1,0,0,Old
38,admin.,divorced,tertiary,0,-0.38803776313689914,1,0,unknown,6,may,0.15683126183591942,1,-1,0,0,0,0,Adult
54,blue-collar,married,primary,0,0.4464819978042759,1,0,unknown,20,jun,-0.19184085370585988,1,-1,0,0,0,0,Senior
39,services,married,secondary,0,-0.3356414673497719,1,0,cellular,17,apr,0.9574068021868685,1,-1,0,0,0,0,Adult
46,blue-collar,married,secondary,0,-0.360499801790172,0,0,unknown,20,jun,0.3192949298591596,3,-1,0,0,0,0,Senior
37,technician,married,tertiary,0,1.8171681468798042,0,0,cellular,1,jun,-0.08294186311879148,1,-1,0,0,0,0,Adult
76,retired,divorced,primary,0,-0.38803776313689914,0,0,cellular,12,aug,0.017287481966115164,1,-1,0,0,0,0,Old
28,management,single,unknown,0,-0.3908650192808303,0,1,cellular,8,jul,-0.19184085370585988,1,-1,0,0,0,0,Young
33,services,married,primary,0,1.7998358706611763,0,0,telephone,20,nov,-0.5287723594454672,2,-1,0,0,0,0,Adult
46,self-employed,married,tertiary,0,-0.360499801790172,1,1,unknown,5,may,0.29204294934330755,1,-1,0,0,0,0,Senior
30,student,single,secondary,0,-0.4253181378173461,0,0,telephone,30,apr,-1.420934633178454,1,-1,0,0,0,0,Young
60,management,married,tertiary,0,-0.08933889417804186,0,0,cellular,14,aug,-0.34866139537763097,2,-1,0,0,0,0,Senior
56,housemaid,married,tertiary,0,0.3277805059981281,1,0,cellular,24,jul,0.2966240642574004,2,-1,0,0,0,0,Senior
24,student,single,unknown,0,0.7674931819671256,1,0,unknown,28,may,0.20183219015866413,1,-1,0,0,0,0,Young
58,retired,married,secondary,0,-0.0873809714288652,0,0,cellular,12,aug,0.1619088098050589,4,-1,0,0,0,0,Senior
79,retired,married,primary,0,2.2393642444665223,0,0,telephone,18,jan,0.6165379390159704,2,272,2,1,1,1,Old
32,blue-collar,married,secondary,0,0.8333674051911378,1,0,unknown,20,may,0.196908044747213,2,-1,0,0,0,0,Adult
33,services,married,primary,0,-0.44538245917628555,1,0,cellular,18,jul,0.703922773015466,2,-1,0,0,0,0,Adult
77,retired,married,primary,0,-0.12057121996303426,0,0,telephone,27,nov,0.6696277260560338,4,94,3,0,1,0,Old
60,housemaid,married,primary,0,-0.44538245917628555,0,1,telephone,22,jul,-0.44354179533772986,1,-1,0,0,0,0,Senior
54,management,married,tertiary,0,0.6187378153735125,0,0,cellular,7,aug,-0.45179639200042815,3,-1,0,0,0,0,Senior
30,blue-collar,married,primary,0,-1.9431358081036822,1,1,unknown,28,may,0.2828328336825758,6,-1,0,0,0,0,Young
50,services,married,secondary,0,-0.4030837220961567,0,1,cellular,27,aug,-0.2396048880027354,8,-1,0,0,0,0,Senior
50,management,married,secondary,0,-0.09994929846500347,0,0,cellular,7,apr,1.6333140569769986,7,-1,0,0,0,0,Senior
37,technician,married,secondary,0,0.5833672921573576,1,0,telephone,16,jul,-0.5737961200764227,1,-1,0,0,0,0,Adult
41,technician,married,tertiary,0,-0.3401163856720053,1,0,telephone,11,jul,-0.5025572213710241,2,-1,0,0,0,0,Adult
49,admin.,married,secondary,0,3.4147950910236946,0,1,telephone,8,jul,-0.9124902053637296,2,-1,0,0,0,0,Senior
41,blue-collar,married,primary,0,-0.9512957770534496,1,1,unknown,6,jun,-1.4611960221985125,1,-1,0,0,0,0,Adult
40,technician,married,secondary,0,-0.0008963838933931435,1,0,cellular,6,feb,0.3192949298591596,3,-1,0,0,0,0,Adult
38,blue-collar,married,secondary,0,-0.13339177733533808,1,0,unknown,3,jun,-0.05863526363699037,1,-1,0,0,0,0,Adult
34,technician,married,secondary,0,-0.4091417992781409,0,0,cellular,11,aug,-0.6016593854785363,3,-1,0,0,0,0,Adult
49,entrepreneur,married,secondary,0,0.3257668007758257,0,1,telephone,14,jul,0.4436851483748522,3,-1,0,0,0,0,Senior
72,retired,married,primary,0,-0.08777238457357754,0,0,cellular,24,apr,0.8114649701297576,2,-1,0,1,0,0,Old
34,blue-collar,married,secondary,0,-0.20684190299345567,1,1,cellular,20,apr,0.15173380598699993,1,-1,0,0,0,0,Adult
31,technician,married,secondary,0,-0.44538245917628555,0,1,cellular,19,aug,-0.2892926350702626,4,-1,0,0,0,0,Adult
33,blue-collar,single,secondary,0,1.479320453463872,1,1,cellular,21,nov,0.7797388738535658,1,-1,0,0,0,0,Adult
31,management,married,tertiary,0,-0.44538245917628555,0,0,unknown,14,may,0.5115896323562774,1,-1,0,0,0,0,Adult
55,management,married,tertiary,0,-1.4732765120327114,0,0,cellular,30,jul,1.7676080342947955,2,-1,0,1,0,0,Senior
25,unemployed,married,secondary,0,-0.3502000557473444,1,0,cellular,28,jul,-1.665051088969224,31,-1,0,0,0,0,Young
34,management,married,tertiary,0,0.18962839416337465,1,0,cellular,20,nov,-0.4110792020818707,2,-1,0,0,0,0,Adult
53,management,married,tertiary,0,0.12793613047784091,0,0,cellular,5,aug,-0.40309849698588235,4,-1,0,0,0,0,Senior
39,management,single,tertiary,1,-1.556777450665887,1,0,cellular,19,aug,0.4147005350399105,4,-1,0,0,0,0,Adult
41,management,married,primary,0,1.3586351521366944,1,0,cellular,17,nov,2.0258214647315373,1,-1,0,1,0,0,Adult
32,blue-collar,single,secondary,0,0.44778610414291947,1,0,unknown,14,may,0.8996351937340507,2,-1,0,0,0,0,Adult
29,admin.,married,secondary,0,5.490118981539811,1,0,cellular,18,may,-1.420934633178454,1,355,3,0,1,0,Young
56,management,married,tertiary,0,-0.05172058923354323,1,1,cellular,4,feb,-1.0022663271983454,4,7,7,0,1,0,Senior
19,student,single,unknown,0,0.06524797659769989,0,0,cellular,6,feb,1.0399247748464369,18,-1,0,0,0,0,Young
39,management,single,tertiary,0,0.9186634851289012,0,0,cellular,2,jun,-0.699643978509556,2,-1,0,0,0,0,Adult
32,blue-collar,single,secondary,0,-0.4073051092738259,1,0,cellular,18,nov,0.42304577367314566,1,195,1,0,1,0,Adult
43,blue-collar,married,primary,0,0.5234377716205144,1,0,cellular,16,apr,0.3415850382445392,2,146,9,0,1,0,Adult
32,entrepreneur,married,primary,0,-0.07528891000604805,0,0,cellular,8,aug,-0.3872936563374032,3,-1,0,0,0,0,Adult
53,admin.,divorced,secondary,0,-0.44538245917628555,1,1,cellular,30,apr,1.3365699144261478,2,-1,0,0,0,0,Senior
52,blue-collar,married,secondary,0,0.38275894379195363,1,0,cellular,31,aug,0.38507661549416056,1,474,1,1,1,0,Senior
43,technician,single,secondary,0,-0.41928079953163,0,0,telephone,30,jul,-1.7709351168323606,1,-1,0,0,0,0,Adult
48,technician,married,secondary,0,-0.4404717040305139,0,0,unknown,9,jun,-1.0711603703273127,6,-1,0,0,0,0,Senior
27,technician,single,secondary,0,-0.43246602313055305,1,0,cellular,25,jul,-1.0430831448917715,3,-1,0,0,0,0,Young
27,management,single,tertiary,0,-0.2413098781365451,0,0,cellular,28,oct,0.005897979823894012,1,82,1,0,1,1,Young
51,management,married,unknown,0,-0.10785092053329678,0,0,cellular,13,aug,0.4680424288012426,2,-1,0,0,0,0,Senior
39,admin.,single,tertiary,0,0.549346919229666,1,0,unknown,17,jun,-0.9124902053637296,1,-1,0,0,0,0,Adult
33,blue-collar,married,secondary,0,-1.059605514903203,1,1,unknown,27,may,-0.12030467543427656,1,-1,0,0,0,0,Adult
50,blue-collar,divorced,primary,0,0.1990377470757912,1,0,cellular,20,nov,-1.8896939071365269,1,-1,0,0,0,0,Senior
59,retired,divorced,secondary,0,0.012556504682636895,0,0,unknown,5,nov,1.5078522366318134,1,-1,0,1,0,0,Senior
58,housemaid,married,primary,0,-0.22179055713303092,1,0,telephone,28,jul,-0.4601082347002513,6,-1,0,0,0,0,Senior
54,technician,married,tertiary,0,-0.04405506885048545,0,0,cellular,27,oct,0.39360761320178095,3,541,3,1,1,1,Senior
60,blue-collar,married,secondary,0,0.2869626475652382,0,0,telephone,29,oct,-0.1330102392108096,1,-1,0,0,0,0,Senior
38,management,married,tertiary,0,0.44550366752257586,1,1,cellular,13,may,0.2828328336825758,1,-1,0,0,0,0,Adult
39,blue-collar,married,unknown,0,-0.3502000557473444,1,0,unknown,30,may,-0.6693731948945519,6,-1,0,0,0,0,Adult
40,admin.,married,secondary,0,0.1222309667202415,1,1,unknown,26,may,-0.9248815975927783,2,-1,0,0,0,0,Adult
55,blue-collar,married,primary,0,-0.28889695552258415,0,1,telephone,14,jul,0.3192949298591596,4,-1,0,0,0,0,Senior
36,management,married,tertiary,0,-0.19627819415076275,0,0,cellular,12,mar,0.13114147165016876,3,182,6,1,1,1,Adult
31,admin.,single,secondary,0,0.2139666585268874,1,0,unknown,3,jun,-2.324202445044814,1,-1,0,0,0,0,Adult
38,services,married,secondary,0,-0.44538245917628555,1,0,telephone,28,jul,-0.4684781907331588,2,-1,0,0,0,0,Adult
52,management,married,secondary,0,-0.22480391633823357,1,0,unknown,30,may,-0.22576885295723667,1,-1,0,0,0,0,Senior
45,admin.,married,primary,0,-0.17665431423975186,0,0,cellular,11,may,-2.698232003238788,5,350,3,0,1,0,Adult
32,blue-collar,married,primary,0,-0.3995297079775873,0,0,cellular,19,nov,0.2828328336825758,1,-1,0,0,0,0,Adult
58,blue-collar,divorced,secondary,0,-0.27516791067193025,0,0,unknown,25,jun,-1.0430831448917715,2,-1,0,0,0,0,Senior
35,management,married,tertiary,0,-0.42600883179660165,1,0,cellular,8,apr,-0.12030467543427656,1,231,2,0,1,0,Adult
36,management,single,tertiary,0,-0.14753592243859143,0,0,cellular,7,aug,-0.8067031735525366,2,-1,0,0,0,0,Adult
55,retired,married,secondary,0,0.17177836646565808,0,1,cellular,29,jul,0.42719904603663233,2,-1,0,0,0,0,Senior
45,blue-collar,married,secondary,0,-0.3326782214931643,1,0,cellular,13,may,-0.2189084924437898,5,176,1,0,1,0,Adult
49,management,married,secondary,0,-0.27199656735169553,0,0,unknown,9,jun,-0.35629005798095,3,-1,0,0,0,0,Senior
44,blue-collar,married,secondary,0,-0.07801239345520268,1,0,cellular,17,apr,0.836341337037459,1,-1,0,0,0,0,Adult
37,blue-collar,divorced,secondary,0,-0.4103762607145782,1,0,unknown,8,may,-0.3716927152313616,2,-1,0,0,0,0,Adult
35,blue-collar,married,secondary,0,-0.299118215953092,0,0,cellular,2,jul,-0.699643978509556,2,109,4,0,1,1,Adult
36,blue-collar,married,secondary,0,1.1080875723063506,1,0,unknown,20,may,0.9937464144056702,1,-1,0,1,0,0,Adult
44,services,single,secondary,0,1.2832761453009294,1,0,cellular,21,nov,-2.0624777937567864,6,175,15,0,1,0,Adult
32,blue-collar,single,tertiary,0,0.6797684482685387,1,0,cellular,7,may,0.4840401262687935,2,-1,0,0,0,0,Adult
56,management,married,tertiary,0,5.376816079098315,0,0,unknown,17,jun,0.13632028077426295,8,-1,0,0,0,0,Senior
32,management,married,tertiary,0,1.5180959462987729,0,0,cellular,19,aug,-0.18516520993211266,2,-1,0,0,0,0,Adult
35,entrepreneur,married,tertiary,0,0.5884349632897107,1,1,cellular,8,aug,0.41887963224747166,4,-1,0,0,0,0,Adult
44,management,married,secondary,0,-0.1626356977868899,1,0,unknown,8,may,-0.4110792020818707,3,-1,0,0,0,0,Adult
59,entrepreneur,married,primary,0,-0.44538245917628555,0,0,telephone,19,nov,0.09962579087770658,2,153,1,0,1,0,Senior
31,blue-collar,single,tertiary,0,0.4190063365120523,1,0,unknown,23,may,-0.27489001257647866,3,-1,0,0,0,0,Adult
60,blue-collar,married,unknown,0,-0.37807167003561043,1,0,unknown,5,may,-1.989525404437253,1,-1,0,0,0,0,Senior
33,technician,single,secondary,0,0.10504586700891748,1,0,cellular,18,may,0.2595224922130293,2,349,3,0,1,1,Adult
45,admin.,married,secondary,0,-0.28383619854921965,1,0,cellular,23,jul,-0.741278340334799,1,-1,0,0,0,0,Adult
45,blue-collar,married,primary,0,0.3963057574362222,1,0,unknown,19,may,-0.253597825533527,4,-1,0,0,0,0,Adult
57,admin.,married,secondary,0,-0.2514297391669095,0,0,telephone,16,nov,-0.5922980605066951,2,-1,0,0,0,0,Senior
36,management,married,tertiary,0,0.17528642826027008,0,0,cellular,7,aug,-0.9889889898856717,2,-1,0,0,0,0,Adult
30,blue-collar,single,primary,0,-0.3966086147209239,1,0,unknown,19,may,-0.4601082347002513,6,-1,0,0,0,0,Young
30,admin.,single,secondary,0,-0.36574187229440425,1,0,cellular,18,may,-2.2283126168333864,6,368,1,0,1,0,Young
59,unemployed,divorced,secondary,0,0.6507464727375134,0,0,telephone,3,feb,0.3147916657493839,1,-1,0,0,0,0,Senior
58,management,married,tertiary,0,4.139699475939617,0,0,telephone,17,nov,0.14147848875242927,3,-1,0,0,0,0,Senior
49,retired,married,primary,0,0.24293778436597505,0,0,cellular,17,jul,-0.4110792020818707,3,-1,0,0,0,0,Senior
48,technician,married,tertiary,0,2.408542528001785,0,0,cellular,18,aug,0.9909834400207069,3,-1,0,0,0,0,Senior
28,technician,single,tertiary,0,-0.2563067508070475,0,0,cellular,2,mar,-0.9248815975927783,2,-1,0,0,0,0,Young
59,management,divorced,primary,0,-0.36258875202509133,1,0,cellular,9,jul,0.0942976203074085,1,-1,0,0,0,0,Senior
40,management,married,tertiary,0,0.08268791513784614,1,1,cellular,18,nov,-0.21208595723704912,1,-1,0,0,0,0,Adult
32,technician,divorced,secondary,0,-0.32777331736731874,1,0,cellular,4,feb,0.9460377020579258,1,201,1,0,1,0,Adult
58,blue-collar,married,secondary,0,-0.15690378479972286,0,1,unknown,5,jun,-0.3716927152313616,1,-1,0,0,0,0,Senior
28,self-employed,single,tertiary,0,-0.21878526730322195,0,0,cellular,19,jun,1.0690380634082888,3,95,3,1,1,0,Young
27,technician,single,tertiary,0,-0.07024158568786712,1,0,cellular,15,may,1.3189827730574104,1,364,1,0,1,0,Young
38,management,single,tertiary,0,-0.2252350638539784,1,0,cellular,6,may,-2.1839482267747936,3,169,2,0,1,0,Adult
53,technician,married,tertiary,0,-0.22351147884588995,1,0,unknown,11,jun,-0.9500838443668655,1,-1,0,0,0,0,Senior
60,services,married,tertiary,0,1.0547987644901513,1,0,cellular,16,aug,0.2595224922130293,3,761,1,1,1,0,Senior
33,management,divorced,tertiary,0,-0.44538245917628555,1,1,cellular,19,aug,0.41887963224747166,8,-1,0,0,0,0,Adult
52,services,divorced,secondary,0,-0.3104334021035523,1,0,cellular,6,may,-0.6496222081188298,1,362,5,0,1,0,Senior
64,retired,married,tertiary,0,-0.05556452480579018,0,0,cellular,11,feb,1.5117499419616867,1,181,3,1,1,0,Old
40,blue-collar,single,secondary,0,-0.44228743927494957,0,0,cellular,19,nov,2.045338291690315,1,-1,0,1,0,0,Adult
52,admin.,married,secondary,0,-0.11539181439334813,0,0,unknown,12,jun,0.40208462791726074,1,-1,0,0,0,0,Senior
28,student,single,secondary,0,-0.44538245917628555,1,0,unknown,15,may,-0.3716927152313616,3,-1,0,0,0,0,Young
49,management,married,secondary,0,-0.25364350019223175,1,0,unknown,4,jun,-0.829371990816127,2,-1,0,0,0,0,Senior
28,technician,single,secondary,0,-0.1455072511796887,1,0,cellular,7,may,0.4436851483748522,1,-1,0,0,0,0,Young
29,technician,single,tertiary,0,0.641978636673551,1,0,unknown,3,jun,0.3102730614722437,1,-1,0,0,0,0,Young
87,retired,married,primary,0,-0.31424660309723806,0,0,cellular,30,oct,-0.2892926350702626,1,-1,0,1,0,0,Old
37,management,divorced,secondary,0,0.10791742255535734,1,0,cellular,14,may,0.9545729724822384,1,-1,0,0,0,0,Adult
36,services,married,primary,0,-0.3391187568733713,0,0,unknown,9,jun,0.8937272821176746,1,-1,0,0,0,0,Adult
35,self-employed,married,tertiary,0,-0.0046476803366995775,0,0,cellular,2,aug,0.943181270422909,2,336,6,0,1,0,Adult
33,admin.,married,tertiary,0,-0.39200391295380743,1,0,cellular,22,oct,0.305739003342544,2,335,2,1,1,0,Adult
60,admin.,married,secondary,0,0.6887875553350438,0,0,cellular,19,aug,0.24057264387544594,3,-1,0,0,0,0,Senior
25,management,single,tertiary,0,-0.07024158568786712,0,0,cellular,18,sep,0.38507661549416056,2,114,2,1,1,0,Young
69,retired,married,secondary,0,-0.09483258220082078,0,0,telephone,9,sep,1.3561115979183656,1,-1,0,0,0,0,Old
41,student,married,secondary,0,0.11579891341784444,0,0,unknown,20,jun,-1.7992899888174763,4,-1,0,0,0,0,Adult
48,management,single,secondary,0,-0.28613257761659044,1,0,cellular,21,jul,0.3415850382445392,2,-1,0,0,0,0,Senior
35,blue-collar,divorced,primary,0,0.2839086473680192,1,0,cellular,31,jul,1.4297803466723704,6,-1,0,1,0,0,Adult
30,blue-collar,single,secondary,0,-0.33961733857195076,1,0,unknown,20,may,1.6529699891189213,5,-1,0,0,0,0,Young
59,management,married,tertiary,0,-0.44538245917628555,0,0,cellular,27,aug,-0.7955357859915568,4,-1,0,0,0,0,Senior
32,management,single,tertiary,0,-0.17872805370438144,0,0,unknown,29,may,-0.011379402663628493,3,-1,0,0,0,0,Adult
28,blue-collar,single,secondary,0,-0.22998889471452877,1,0,unknown,13,may,1.0102138917050727,2,-1,0,0,0,0,Young
60,blue-collar,married,primary,0,0.1735328945442593,0,0,unknown,20,jun,-1.5924377745134695,4,-1,0,0,0,0,Senior
36,management,married,primary,0,0.9652246086164787,1,0,cellular,19,nov,0.42719904603663233,1,-1,0,0,0,0,Adult
32,management,single,tertiary,0,-0.37373630506115985,1,0,cellular,5,may,-0.4939457214615945,1,-1,0,0,0,0,Adult
34,management,divorced,tertiary,0,3.408715748431463,1,1,cellular,20,nov,0.045324841893102784,2,-1,0,0,0,0,Adult
58,blue-collar,married,secondary,0,-0.44538245917628555,0,1,cellular,14,apr,-0.6496222081188298,5,-1,0,0,0,0,Senior
53,management,married,unknown,0,0.43309275321123686,1,0,cellular,2,jun,0.4477753455040407,2,385,1,1,1,1,Senior
31,management,married,tertiary,0,5.573644390781197,1,0,cellular,14,may,-2.698232003238788,6,267,4,0,1,0,Adult
33,admin.,married,secondary,0,-0.44538245917628555,1,0,telephone,17,jul,2.5740530409315965,7,-1,0,1,0,0,Adult
46,unemployed,divorced,primary,0,-0.42670415664434647,0,0,cellular,21,nov,0.6800054932192093,1,-1,0,0,0,0,Senior
29,blue-collar,married,secondary,0,-0.3152033250778049,1,0,cellular,11,may,-2.4317518104276936,8,342,9,0,1,0,Young
37,self-employed,married,secondary,0,-0.3214567141134007,1,0,unknown,6,jun,-1.1295748107931523,1,-1,0,0,0,0,Adult
58,blue-collar,married,primary,0,-0.42670415664434647,1,0,unknown,20,may,-0.7519263756051605,6,-1,0,0,0,0,Senior
34,management,married,secondary,0,-0.28475396666698394,1,0,unknown,21,may,-0.16535060315074257,3,-1,0,0,0,0,Adult
34,blue-collar,divorced,secondary,0,-0.44538245917628555,0,1,unknown,21,may,0.6626657895162875,1,-1,0,0,0,0,Adult
49,entrepreneur,married,primary,0,-0.32924046104877547,0,0,unknown,13,may,-0.5376410345457233,2,-1,0,0,0,0,Senior
53,admin.,married,secondary,0,-0.21151939880244885,0,0,cellular,5,apr,1.2740863450619233,1,-1,0,1,0,0,Senior
42,unemployed,married,secondary,0,2.1277615908992598,1,0,unknown,30,may,-1.0157048996890454,1,-1,0,0,0,0,Adult
40,services,married,secondary,0,-1.4828633146994374,1,1,cellular,13,may,1.234828697038989,1,295,6,0,1,0,Adult
30,blue-collar,single,primary,0,-0.23912324066737034,0,0,cellular,21,nov,0.9460377020579258,1,-1,0,0,0,0,Young
31,technician,divorced,secondary,0,2.8111756096843616,1,0,unknown,4,jun,-0.35629005798095,2,-1,0,0,0,0,Adult
55,admin.,married,secondary,0,-0.04826744875650723,1,0,cellular,27,oct,-0.699643978509556,1,111,3,0,1,0,Senior
36,management,married,tertiary,0,-0.2634457608444948,1,0,cellular,20,apr,-1.0293090111973424,2,-1,0,0,0,0,Adult
31,blue-collar,single,secondary,0,0.3143358026936457,0,0,cellular,7,may,1.2064770715196917,2,-1,0,0,0,0,Adult
26,management,married,tertiary,0,-0.29771624142306935,0,0,cellular,30,jan,1.4703181257304996,2,-1,0,0,0,0,Young
31,admin.,married,secondary,0,-0.2417477644004596,1,0,cellular,7,dec,-1.0157048996890454,1,185,2,0,1,0,Adult
49,admin.,married,secondary,0,-0.44538245917628555,1,1,cellular,29,jul,-0.9889889898856717,7,-1,0,0,0,0,Senior
54,management,married,tertiary,0,-0.24394002035444404,1,0,cellular,12,may,-1.743378964781843,7,-1,0,0,0,0,Senior
47,management,divorced,tertiary,0,-0.383569642030081,1,0,cellular,31,jul,-2.6233073031180534,19,-1,0,0,0,0,Senior
61,management,married,secondary,0,0.17318206860364088,0,0,cellular,12,aug,0.6344622963095056,2,-1,0,0,0,0,Old
49,blue-collar,married,primary,0,-0.020852067092258696,1,0,unknown,12,jun,-1.057031973506891,1,-1,0,0,0,0,Senior
51,technician,married,secondary,0,-0.19417624911824954,1,0,cellular,20,nov,-1.8586089896300395,6,-1,0,0,0,0,Senior
53,blue-collar,married,primary,0,-0.4253181378173461,1,0,unknown,6,may,0.3807906391119565,3,-1,0,0,0,0,Senior
35,management,married,tertiary,0,-0.2523146369711604,0,0,cellular,21,nov,-0.1266413503888223,2,-1,0,0,0,0,Adult
25,unemployed,single,secondary,0,-0.41928079953163,0,1,unknown,4,jul,0.5799730725129215,1,-1,0,0,0,0,Young
79,retired,married,primary,0,-0.22437293663482286,0,0,telephone,8,jul,2.0563857667982814,2,-1,0,1,0,0,Old
53,technician,married,primary,0,1.7822052928688235,1,0,cellular,19,nov,-0.9124902053637296,1,-1,0,0,0,0,Senior
21,student,single,secondary,0,-0.43960373387132806,0,0,unknown,9,may,1.4132563421830995,1,-1,0,0,0,0,Young
33,blue-collar,married,secondary,0,-0.2081157567179037,1,0,unknown,21,may,1.120522181606461,2,-1,0,0,0,0,Adult
40,self-employed,divorced,secondary,0,0.31231500460339423,0,1,unknown,20,jun,0.39360761320178095,1,-1,0,0,0,0,Adult
34,entrepreneur,married,secondary,0,0.3025325282436347,1,0,cellular,9,apr,1.2395015663988969,3,321,6,0,1,0,Adult
52,unknown,married,primary,0,-0.30616892466871753,0,0,cellular,29,jul,0.3893489087548827,6,-1,0,0,0,0,Senior
27,admin.,married,secondary,0,-0.03603762322555104,0,0,cellular,5,jun,0.8516695637778419,1,-1,0,1,0,0,Young
57,services,divorced,secondary,0,1.1737549949310577,0,0,cellular,21,nov,-1.989525404437253,4,114,1,0,1,0,Senior
51,self-employed,divorced,secondary,0,0.10935208253074326,1,0,unknown,3,jun,-1.2911395536031753,2,-1,0,0,0,0,Senior
31,student,single,tertiary,0,-0.4007082313871827,0,0,cellular,15,sep,0.10493205430403155,1,105,2,0,1,1,Adult
49,unemployed,married,tertiary,0,-1.7859707175396209,1,0,cellular,20,nov,-0.9124902053637296,3,185,7,0,1,0,Senior
32,management,single,tertiary,0,0.061964809426534456,1,1,unknown,11,jun,1.0047456107931363,2,-1,0,0,0,0,Adult
28,admin.,single,tertiary,0,-0.43321661464888744,0,0,cellular,1,jun,0.06732117070430158,1,-1,0,0,0,0,Young
33,blue-collar,married,secondary,0,-0.42463186741244263,1,0,cellular,17,apr,0.6730956197504527,3,332,1,0,1,0,Adult
50,blue-collar,married,unknown,0,-0.2145057004461778,0,0,cellular,20,aug,-0.04665509746432882,2,-1,0,0,0,0,Senior
42,blue-collar,single,secondary,0,-0.24481825153742903,1,0,cellular,13,may,0.4959156123389846,1,-1,0,0,0,0,Adult
45,admin.,married,unknown,0,0.3648487286817489,0,0,cellular,30,nov,-0.45179639200042815,1,186,4,0,1,0,Adult
34,unemployed,married,secondary,0,-0.44538245917628555,1,0,cellular,13,may,-0.10148445288246649,1,-1,0,0,0,0,Adult
56,admin.,divorced,unknown,0,-0.077623078114461,1,0,cellular,8,may,2.078256937733938,1,360,2,0,1,0,Senior
33,blue-collar,single,secondary,0,-0.3579027629201855,1,0,cellular,14,may,-0.45179639200042815,1,360,3,0,1,0,Adult
34,admin.,married,secondary,0,-0.1345990472141938,1,0,unknown,19,may,0.9201220920133275,1,-1,0,0,0,0,Adult
37,blue-collar,married,unknown,0,-0.03603762322555104,1,0,cellular,13,apr,-0.48539601454507775,2,280,2,0,1,0,Adult
37,blue-collar,married,secondary,0,-0.3786173964309647,1,0,cellular,12,may,-0.22576885295723667,1,-1,0,0,0,0,Adult
35,admin.,single,secondary,0,-0.05517979155640239,1,0,cellular,11,may,-0.8179811088092919,2,-1,0,0,0,0,Adult
38,unknown,single,tertiary,0,-0.44538245917628555,0,0,cellular,11,sep,0.35478202481275767,3,95,3,1,1,1,Adult
32,blue-collar,married,secondary,0,-0.18705558069938494,1,0,unknown,5,may,1.2040896819479832,1,-1,0,0,0,0,Adult
52,technician,single,tertiary,0,0.11544114601816897,1,0,unknown,29,may,0.7373928117323849,1,-1,0,0,0,0,Senior
49,services,married,secondary,0,-0.3995297079775873,1,1,cellular,21,nov,-1.1600030264437684,4,-1,0,0,0,0,Senior
